date,swell_height_ft,swell_period_secs,wind_speed_mph,swell_dir,wind_dir
2007/1/1,8.4,13,4,310,235
2006/1/1,6.5,13,13,300,10
2005/1/1,6,14,7,315,235
2004/1/1,7.4,6,25,5,25
2003/1/1,10.4,14,2,300,305
2002/1/1,7.3,6,25,165,160
2001/1/1,7.2,13,11,295,215
2000/1/1,4.8,10,9,330,325
1999/1/1,16.4,12,9,330,335
1998/1/1,14.1,15,18,325,35
1998/1/1,14.1,15,18,325,35
1998/1/1,14.1,15,18,325,35
1998/1/1,14.1,15,18,325,35
1998/1/1,14.1,15,18,325,35
1998/1/1,14.1,15,18,325,35
2007/2/1,9,13,2,315,270
2006/2/1,7.7,13,22,310,35
2005/2/1,4.5,12,7,310,10
2004/2/1,5.5,6,22,5,15
2003/2/1,8.1,13,7,300,220
2002/2/1,5.7,11,16,295,195
2001/2/1,18.1,17,2,315,300
2000/2/1,4.5,15,9,315,250
1999/2/1,14.2,13,7,330,115
1998/2/1,16.9,17,13,335,55
1998/2/1,16.9,17,13,335,55
1998/2/1,16.9,17,13,335,55
1998/2/1,16.9,17,13,335,55
1998/2/1,16.9,17,13,335,55
1998/2/1,16.9,17,13,335,55
2007/3/1,7.6,12,4,310,235
2006/3/1,9.4,12,13,340,35
2005/3/1,5.7,15,2,330,40
2004/3/1,7.1,7,22,345,20
2003/3/1,9.3,14,2,290,250
2002/3/1,5.2,9,2,290,190
2001/3/1,15.5,14,2,315,305
2000/3/1,6.2,12,9,305,355
1999/3/1,10.5,13,4,330,90
1998/3/1,12.6,15,2,330,320
1998/3/1,12.6,15,2,330,320
1998/3/1,12.6,15,2,330,320
1998/3/1,12.6,15,2,330,320
1998/3/1,12.6,15,2,330,320
1998/3/1,12.6,15,2,330,320
2007/4/1,7.6,14,4,325,295
2006/4/1,6.9,11,13,345,25
2005/4/1,9.2,14,2,330,350
2004/4/1,6.6,8,9,350,5
2003/4/1,9.2,13,9,290,335
2002/4/1,6.8,11,7,305,215
2001/4/1,10.2,13,7,325,10
2000/4/1,6.5,15,2,325,290
1999/4/1,11.8,14,9,320,170
1998/4/1,10.9,14,9,320,15
1998/4/1,10.9,14,9,320,15
1998/4/1,10.9,14,9,320,15
1998/4/1,10.9,14,9,320,15
1998/4/1,10.9,14,9,320,15
1998/4/1,10.9,14,9,320,15
2007/5/1,6.8,13,9,305,10
2006/5/1,5.4,7,13,345,20
2005/5/1,6.2,12,7,325,220
2004/5/1,5,10,2,345,260
2003/5/1,7.9,12,4,295,310
2002/5/1,6.1,11,13,305,145
2001/5/1,9.1,13,11,330,200
2000/5/1,7.6,13,11,325,205
1999/5/1,8.5,14,13,310,170
1998/5/1,12.9,14,2,315,320
1998/5/1,12.9,14,2,315,320
1998/5/1,12.9,14,2,315,320
1998/5/1,12.9,14,2,315,320
1998/5/1,12.9,14,2,315,320
1998/5/1,12.9,14,2,315,320
2007/6/1,5.1,12,11,305,15
2006/6/1,5.6,14,7,315,340
2005/6/1,4.1,13,2,320,330
2004/6/1,5.1,4,13,150,165
2003/6/1,6.4,11,18,305,15
2002/6/1,8.8,13,9,305,140
2001/6/1,10.7,13,18,310,335
2000/6/1,9.3,14,20,325,175
1999/6/1,10.5,14,20,305,160
1998/6/1,12.9,14,9,315,30
1998/6/1,12.9,14,9,315,30
1998/6/1,12.9,14,9,315,30
1998/6/1,12.9,14,9,315,30
1998/6/1,12.9,14,9,315,30
1998/6/1,12.9,14,9,315,30
2007/7/1,7.4,15,7,320,25
2006/7/1,10.5,9,18,335,335
2005/7/1,8.5,14,2,325,350
2004/7/1,5.1,13,9,315,195
2003/7/1,13.9,16,20,320,5
2002/7/1,6.7,12,4,310,205
2001/7/1,10.5,12,16,310,30
2000/7/1,12.8,15,11,320,170
1999/7/1,10.3,13,13,305,125
1998/7/1,10.4,13,0,320,315
1998/7/1,10.4,13,0,320,315
1998/7/1,10.4,13,0,320,315
1998/7/1,10.4,13,0,320,315
1998/7/1,10.4,13,0,320,315
1998/7/1,10.4,13,0,320,315
2007/8/1,7,13,4,315,35
2006/8/1,11.5,11,4,330,315
2005/8/1,6.6,13,4,325,345
2004/8/1,4.5,12,7,315,40
2003/8/1,10.4,15,11,320,330
2002/8/1,5.1,11,4,310,200
2001/8/1,7.9,11,9,315,215
2000/8/1,9.6,13,2,325,280
1999/8/1,7.4,12,11,315,30
1998/8/1,14.7,16,13,320,185
1998/8/1,14.7,16,13,320,185
1998/8/1,14.7,16,13,320,185
1998/8/1,14.7,16,13,320,185
1998/8/1,14.7,16,13,320,185
1998/8/1,14.7,16,13,320,185
2007/9/1,6.4,13,7,325,215
2006/9/1,6.8,10,7,330,90
2005/9/1,3.7,13,4,325,275
2004/9/1,11.1,15,9,315,30
2003/9/1,13.3,13,16,325,345
2002/9/1,5.9,13,11,300,165
2001/9/1,5.7,11,20,320,195
2000/9/1,10.6,16,13,325,25
1999/9/1,5.5,11,16,325,30
1998/9/1,11.5,14,18,325,165
1998/9/1,11.5,14,18,325,165
1998/9/1,11.5,14,18,325,165
1998/9/1,11.5,14,18,325,165
1998/9/1,11.5,14,18,325,165
1998/9/1,11.5,14,18,325,165
2007/10/1,6.5,11,4,320,20
2006/10/1,5.1,12,9,315,35
2005/10/1,7.6,13,7,320,20
2004/10/1,9.3,13,7,320,355
2003/10/1,17.6,12,27,330,10
2002/10/1,6.6,12,16,310,160
2001/10/1,6.7,10,20,300,190
2000/10/1,12.8,15,16,325,360
1999/10/1,8,12,22,330,10
1998/10/1,9.2,6,27,180,165
1998/10/1,9.2,6,27,180,165
1998/10/1,9.2,6,27,180,165
1998/10/1,9.2,6,27,180,165
1998/10/1,9.2,6,27,180,165
1998/10/1,9.2,6,27,180,165
2007/11/1,10.5,15,2,315,250
2006/11/1,5.7,11,11,325,35
2005/11/1,6.2,13,2,320,10
2004/11/1,8.2,12,7,320,5
2003/11/1,12,11,20,335,25
2002/11/1,5.1,12,13,315,145
2001/11/1,5.9,9,18,300,225
2000/11/1,11.1,13,16,330,30
1999/11/1,9.8,11,9,335,285
1998/11/1,8.7,11,11,290,225
1998/11/1,8.7,11,11,290,225
1998/11/1,8.7,11,11,290,225
1998/11/1,8.7,11,11,290,225
1998/11/1,8.7,11,11,290,225
1998/11/1,8.7,11,11,290,225
2007/12/1,6.9,12,4,315,100
2006/12/1,3.8,10,7,325,65
2005/12/1,6.3,12,7,315,25
2004/12/1,7.2,12,9,315,325
2003/12/1,7.3,10,20,335,15
2002/12/1,2.7,11,7,310,95
2001/12/1,13.1,11,18,305,315
2000/12/1,8.3,15,7,320,65
1999/12/1,15,13,2,325,300
1998/12/1,8.5,12,20,310,200
1998/12/1,8.5,12,20,310,200
1998/12/1,8.5,12,20,310,200
1998/12/1,8.5,12,20,310,200
1998/12/1,8.5,12,20,310,200
1998/12/1,8.5,12,20,310,200
2007/13/1,7.3,16,4,335,335
2006/13/1,5.1,12,4,320,170
2005/13/1,6.7,14,2,335,335
2004/13/1,9.1,14,7,305,315
2003/13/1,8.5,9,20,350,35
2002/13/1,5,13,7,300,45
2001/13/1,11.9,11,18,330,20
2000/13/1,5.7,12,4,315,340
1999/13/1,11.3,13,7,325,30
1998/13/1,8.6,10,13,305,360
1998/13/1,8.6,10,13,305,360
1998/13/1,8.6,10,13,305,360
1998/13/1,8.6,10,13,305,360
1998/13/1,8.6,10,13,305,360
1998/13/1,8.6,10,13,305,360
2007/14/1,5.8,13,4,320,30
2006/14/1,7.5,14,11,320,355
2005/14/1,8.5,13,7,330,235
2004/14/1,7.1,13,13,305,5
2003/14/1,6.4,13,4,295,110
2002/14/1,4.7,12,4,295,330
2001/14/1,6.9,9,16,330,20
2000/14/1,6.9,15,11,335,305
1999/14/1,9.4,13,11,330,350
1998/14/1,8.6,10,18,325,35
1998/14/1,8.6,10,18,325,35
1998/14/1,8.6,10,18,325,35
1998/14/1,8.6,10,18,325,35
1998/14/1,8.6,10,18,325,35
1998/14/1,8.6,10,18,325,35
2007/15/1,5.1,13,9,310,355
2006/15/1,11.4,14,9,315,340
2005/15/1,6.3,12,7,330,210
2004/15/1,7.7,12,16,310,5
2003/15/1,4.4,12,4,295,15
2002/15/1,7.2,12,13,305,20
2001/15/1,7.3,13,4,300,280
2000/15/1,11.5,11,18,340,245
1999/15/1,8.6,11,9,325,5
1998/15/1,7.2,10,2,330,10
1998/15/1,7.2,10,2,330,10
1998/15/1,7.2,10,2,330,10
1998/15/1,7.2,10,2,330,10
1998/15/1,7.2,10,2,330,10
1998/15/1,7.2,10,2,330,10
2007/16/1,5.1,11,7,315,5
2006/16/1,12.7,15,20,320,350
2005/16/1,12.2,15,4,315,190
2004/16/1,8.5,12,18,320,10
2003/16/1,4,12,9,295,30
2002/16/1,8.7,14,16,310,25
2001/16/1,6.5,12,4,295,350
2000/16/1,9.6,11,20,340,210
1999/16/1,6.3,11,9,330,35
1998/16/1,5.5,10,9,335,30
1998/16/1,5.5,10,9,335,30
1998/16/1,5.5,10,9,335,30
1998/16/1,5.5,10,9,335,30
1998/16/1,5.5,10,9,335,30
1998/16/1,5.5,10,9,335,30
2007/17/1,5.7,13,4,315,5
2006/17/1,15.1,13,22,320,25
2005/17/1,10.1,14,4,325,50
2004/17/1,6.8,11,9,320,30
2003/17/1,7.1,14,18,320,25
2002/17/1,7.5,12,16,310,15
2001/17/1,6.3,13,7,305,355
2000/17/1,6.3,11,13,350,185
1999/17/1,7.1,16,9,335,345
1998/17/1,6.4,15,7,320,345
1998/17/1,6.4,15,7,320,345
1998/17/1,6.4,15,7,320,345
1998/17/1,6.4,15,7,320,345
1998/17/1,6.4,15,7,320,345
1998/17/1,6.4,15,7,320,345
2007/18/1,4.7,11,2,315,320
2006/18/1,10,12,7,335,25
2005/18/1,6.9,12,4,325,30
2004/18/1,6.2,11,18,320,20
2003/18/1,4.8,11,9,310,195
2002/18/1,9.2,16,11,315,20
2001/18/1,6.2,11,11,315,350
2000/18/1,4.9,12,13,295,215
1999/18/1,20.2,17,27,330,35
1998/18/1,6.1,12,9,320,35
1998/18/1,6.1,12,9,320,35
1998/18/1,6.1,12,9,320,35
1998/18/1,6.1,12,9,320,35
1998/18/1,6.1,12,9,320,35
1998/18/1,6.1,12,9,320,35
2006/19/1,7.5,11,4,330,20
2005/19/1,13.9,20,20,340,20
2004/19/1,9.4,7,27,15,30
2003/19/1,6.8,14,13,320,25
2002/19/1,8.6,13,18,305,25
2001/19/1,6.4,14,20,330,25
2000/19/1,3.8,7,2,295,30
1999/19/1,15.3,15,11,330,35
1998/19/1,6.5,15,9,310,40
1998/19/1,6.5,15,9,310,40
1998/19/1,6.5,15,9,310,40
1998/19/1,6.5,15,9,310,40
1998/19/1,6.5,15,9,310,40
1998/19/1,6.5,15,9,310,40
2006/20/1,5.9,10,4,335,50
2005/20/1,17,16,2,335,340
2004/20/1,8.7,16,18,290,5
2003/20/1,14.8,16,7,315,345
2002/20/1,12.1,15,7,320,215
2001/20/1,8,11,4,325,60
2000/20/1,2.8,6,2,295,315
1999/20/1,9.2,13,7,330,355
1998/20/1,7.3,13,13,315,20
1998/20/1,7.3,13,13,315,20
1998/20/1,7.3,13,13,315,20
1998/20/1,7.3,13,13,315,20
1998/20/1,7.3,13,13,315,20
1998/20/1,7.3,13,13,315,20
2006/21/1,5.8,15,9,290,170
2005/21/1,10.5,14,9,335,220
2004/21/1,9.9,15,16,290,15
2003/21/1,10,13,13,315,195
2002/21/1,9.2,13,13,315,195
2001/21/1,5.1,10,11,320,195
2000/21/1,3.7,13,4,285,190
1999/21/1,10.5,14,13,320,260
1998/21/1,7.2,14,4,340,40
1998/21/1,7.2,14,4,340,40
1998/21/1,7.2,14,4,340,40
1998/21/1,7.2,14,4,340,40
1998/21/1,7.2,14,4,340,40
1998/21/1,7.2,14,4,340,40
2006/22/1,7.4,15,4,325,150
2005/22/1,6.6,12,4,330,240
2004/22/1,9.5,14,16,295,20
2003/22/1,16.2,15,7,320,250
2002/22/1,9,15,11,320,210
2001/22/1,3.9,11,9,310,200
2000/22/1,3.9,16,4,290,185
1999/22/1,15,12,16,320,290
1998/22/1,6.6,13,11,300,25
1998/22/1,6.6,13,11,300,25
1998/22/1,6.6,13,11,300,25
1998/22/1,6.6,13,11,300,25
1998/22/1,6.6,13,11,300,25
1998/22/1,6.6,13,11,300,25
2006/23/1,6.1,13,9,325,145
2005/23/1,3.6,12,2,320,350
2004/23/1,7.5,13,16,295,30
2003/23/1,10.9,13,20,320,20
2002/23/1,9,13,11,310,225
2001/23/1,5.4,12,7,325,220
2000/23/1,4.5,13,4,295,20
1999/23/1,12.6,12,16,325,10
1998/23/1,4.7,12,16,295,10
1998/23/1,4.7,12,16,295,10
1998/23/1,4.7,12,16,295,10
1998/23/1,4.7,12,16,295,10
1998/23/1,4.7,12,16,295,10
1998/23/1,4.7,12,16,295,10
2006/24/1,3.5,11,13,330,80
2005/24/1,3.2,11,9,325,360
2004/24/1,6.5,12,18,300,25
2003/24/1,9.3,11,18,330,30
2001/24/1,12.2,15,7,320,240
2000/24/1,5.6,9,11,350,220
1999/24/1,7.4,10,13,330,45
1998/24/1,7.5,12,13,325,15
1998/24/1,7.5,12,13,325,15
1998/24/1,7.5,12,13,325,15
1998/24/1,7.5,12,13,325,15
1998/24/1,7.5,12,13,325,15
1998/24/1,7.5,12,13,325,15
2006/25/1,5.7,5,20,195,200
2005/25/1,4.7,5,18,0,5
2004/25/1,5.7,12,13,295,10
2003/25/1,9.5,15,20,295,25
2002/25/1,11.7,13,13,315,15
2001/25/1,14.2,14,20,315,0
2000/25/1,4.5,12,9,295,190
1999/25/1,5.2,11,2,315,65
1998/25/1,9.8,11,11,335,10
1998/25/1,9.8,11,11,335,10
1998/25/1,9.8,11,11,335,10
1998/25/1,9.8,11,11,335,10
1998/25/1,9.8,11,11,335,10
1998/25/1,9.8,11,11,335,10
2006/26/1,14,16,7,310,230
2005/26/1,5.8,5,18,0,10
2004/26/1,5.5,12,13,300,0
2003/26/1,7.3,14,2,295,340
2002/26/1,8,12,2,320,100
2001/26/1,17.2,14,20,315,30
2000/26/1,6.8,16,4,295,195
1999/26/1,3.5,11,9,315,5
1998/26/1,8.2,14,2,295,220
1998/26/1,8.2,14,2,295,220
1998/26/1,8.2,14,2,295,220
1998/26/1,8.2,14,2,295,220
1998/26/1,8.2,14,2,295,220
1998/26/1,8.2,14,2,295,220
2006/27/1,13.2,15,27,315,220
2005/27/1,8.4,13,22,295,20
2004/27/1,5.7,12,13,320,0
2003/27/1,6.7,14,13,300,360
2002/27/1,11.3,15,7,305,240
2001/27/1,15.4,15,20,330,10
2000/27/1,6.5,15,7,295,170
1999/27/1,5.2,13,13,320,30
1998/27/1,6,12,7,300,230
1998/27/1,6,12,7,300,230
1998/27/1,6,12,7,300,230
1998/27/1,6,12,7,300,230
1998/27/1,6,12,7,300,230
1998/27/1,6,12,7,300,230
2006/28/1,11.3,10,22,305,5
2005/28/1,9.4,10,20,345,35
2004/28/1,5.2,11,11,325,355
2003/28/1,5.7,16,11,300,225
2002/28/1,8.1,13,9,305,215
2001/28/1,11.9,13,16,325,355
2000/28/1,4.1,13,9,295,200
1999/28/1,7.5,13,18,330,15
1998/28/1,6.9,13,20,315,255
1998/28/1,6.9,13,20,315,255
1998/28/1,6.9,13,20,315,255
1998/28/1,6.9,13,20,315,255
1998/28/1,6.9,13,20,315,255
1998/28/1,6.9,13,20,315,255
2006/29/1,9.8,11,16,330,0
2005/29/1,6.7,9,2,350,200
2004/29/1,7.5,15,16,295,355
2003/29/1,5.3,13,4,295,335
2002/29/1,9.5,14,4,305,225
2001/29/1,13.4,15,31,345,30
2000/29/1,2.6,11,11,295,15
1999/29/1,6.5,12,9,330,15
1998/29/1,5.6,11,9,310,160
1998/29/1,5.6,11,9,310,160
1998/29/1,5.6,11,9,310,160
1998/29/1,5.6,11,9,310,160
1998/29/1,5.6,11,9,310,160
1998/29/1,5.6,11,9,310,160
2006/30/1,15.3,10,22,340,15
2005/30/1,4.4,12,2,290,40
2004/30/1,8.7,14,2,295,355
2003/30/1,11.5,11,29,350,25
2002/30/1,9.8,14,7,300,280
2001/30/1,11.5,12,20,335,30
2000/30/1,3.1,5,4,15,170
1999/30/1,4.2,10,9,325,350
1998/30/1,8.1,6,22,235,235
1997/30/1,3.9,5,16,155,165
1997/30/1,3.9,5,16,155,165
1997/30/1,3.9,5,16,155,165
1997/30/1,3.9,5,16,155,165
1997/30/1,3.9,5,16,155,165
1997/30/1,3.9,5,16,155,165
2006/31/1,8.3,9,16,345,30
2005/31/1,4.3,9,4,345,105
2004/31/1,7.7,13,7,295,5
2003/31/1,12.5,11,31,345,30
2002/31/1,10.7,14,11,310,35
2001/31/1,8.7,11,11,330,35
2000/31/1,5.4,5,18,150,160
1999/31/1,2.9,12,13,300,15
1998/31/1,11.2,11,16,290,250
1997/31/1,2.4,4,13,155,150
1997/31/1,2.4,4,13,155,150
1997/31/1,2.4,4,13,155,150
1997/31/1,2.4,4,13,155,150
1997/31/1,2.4,4,13,155,150
1997/31/1,2.4,4,13,155,150
2006/1/2,6.2,12,4,290,170
2005/1/2,4,8,4,360,135
2004/1/2,6.7,12,4,300,195
2003/1/2,11.6,11,20,350,30
2002/1/2,9.4,13,4,315,205
2001/1/2,6.5,13,20,290,25
2000/1/2,4.1,13,7,320,220
1999/1/2,4.1,5,22,350,25
1998/1/2,9.2,11,29,295,180
1997/1/2,1.8,4,9,155,185
1997/1/2,1.8,4,9,155,185
1997/1/2,1.8,4,9,155,185
1997/1/2,1.8,4,9,155,185
1997/1/2,1.8,4,9,155,185
1997/1/2,1.8,4,9,155,185
2006/2/2,5.3,12,7,290,225
2005/2/2,3,9,13,350,15
2004/2/2,9.8,14,2,295,240
2003/2/2,7.5,10,4,350,335
2002/2/2,7.6,13,9,320,190
2001/2/2,5.6,13,7,295,0
2000/2/2,3.7,12,7,305,295
1999/2/2,5.5,7,16,10,35
1998/2/2,10.9,10,27,280,215
1997/2/2,1.9,10,7,260,190
1997/2/2,1.9,10,7,260,190
1997/2/2,1.9,10,7,260,190
1997/2/2,1.9,10,7,260,190
1997/2/2,1.9,10,7,260,190
1997/2/2,1.9,10,7,260,190
2006/3/2,5.1,11,2,295,240
2005/3/2,3.4,5,2,5,15
2004/3/2,8.3,14,4,295,200
2003/3/2,5.1,9,2,350,355
2002/3/2,13.4,16,9,315,245
2001/3/2,4.8,12,9,295,280
2000/3/2,3.9,12,7,295,350
1999/3/2,4.6,7,4,25,230
1998/3/2,12.1,10,22,290,235
1997/3/2,3.4,9,4,260,55
1997/3/2,3.4,9,4,260,55
1997/3/2,3.4,9,4,260,55
1997/3/2,3.4,9,4,260,55
1997/3/2,3.4,9,4,260,55
1997/3/2,3.4,9,4,260,55
2006/4/2,7.8,10,18,310,5
2005/4/2,3.1,10,7,340,10
2004/4/2,8,14,7,295,210
2003/4/2,8.4,17,2,340,90
2002/4/2,14.1,15,13,315,25
2001/4/2,4.9,11,9,300,335
2000/4/2,4.1,13,2,285,315
1999/4/2,4.1,13,7,320,290
1998/4/2,11,10,9,295,250
1997/4/2,3.6,13,9,320,35
1997/4/2,3.6,13,9,320,35
1997/4/2,3.6,13,9,320,35
1997/4/2,3.6,13,9,320,35
1997/4/2,3.6,13,9,320,35
1997/4/2,3.6,13,9,320,35
2006/5/2,8.7,12,11,325,35
2005/5/2,3.8,12,13,320,355
2004/5/2,7.9,14,11,290,245
2003/5/2,9.2,14,9,340,360
2002/5/2,11.1,13,13,320,15
2001/5/2,6,14,2,320,275
2000/5/2,4.8,12,2,295,155
1999/5/2,2.8,12,11,320,30
1998/5/2,6.9,8,9,310,150
1997/5/2,5.1,11,13,325,25
1997/5/2,5.1,11,13,325,25
1997/5/2,5.1,11,13,325,25
1997/5/2,5.1,11,13,325,25
1997/5/2,5.1,11,13,325,25
1997/5/2,5.1,11,13,325,25
2006/6/2,7.6,14,4,295,15
2005/6/2,5.5,11,9,325,350
2004/6/2,7.5,13,4,290,260
2003/6/2,8.6,12,20,340,360
2002/6/2,12.4,17,25,320,25
2001/6/2,7.2,12,13,315,210
2000/6/2,3.2,11,4,305,250
1999/6/2,2.7,11,13,285,360
1998/6/2,4.3,8,20,315,215
1997/6/2,4,12,7,310,100
1997/6/2,4,12,7,310,100
1997/6/2,4,12,7,310,100
1997/6/2,4,12,7,310,100
1997/6/2,4,12,7,310,100
1997/6/2,4,12,7,310,100
2006/7/2,5.5,13,9,300,155
2005/7/2,8.1,13,9,340,305
2004/7/2,7.2,12,4,305,285
2003/7/2,7.4,11,13,340,5
2002/7/2,13.3,14,29,315,40
2001/7/2,15.7,15,18,315,230
2000/7/2,6.2,13,13,295,10
1999/7/2,5.8,15,9,340,330
1998/7/2,4.7,7,20,280,210
1997/7/2,3.9,10,16,315,150
1997/7/2,3.9,10,16,315,150
1997/7/2,3.9,10,16,315,150
1997/7/2,3.9,10,16,315,150
1997/7/2,3.9,10,16,315,150
1997/7/2,3.9,10,16,315,150
2006/8/2,3.3,11,9,305,140
2005/8/2,11.2,11,13,340,350
2004/8/2,5.7,11,2,315,320
2003/8/2,6.4,13,18,295,15
2002/8/2,8.5,12,4,320,75
2001/8/2,19.4,15,18,310,5
2000/8/2,7.1,13,20,300,15
1999/8/2,6,12,16,335,10
1998/8/2,4.4,14,9,320,230
1997/8/2,5.4,12,16,315,115
1997/8/2,5.4,12,16,315,115
1997/8/2,5.4,12,16,315,115
1997/8/2,5.4,12,16,315,115
1997/8/2,5.4,12,16,315,115
1997/8/2,5.4,12,16,315,115
2006/9/2,5.3,5,25,160,160
2005/9/2,6.8,10,4,340,75
2004/9/2,4.3,11,4,330,185
2003/9/2,7.4,12,25,300,35
2002/9/2,7.6,15,7,300,245
2001/9/2,12.8,13,11,315,50
2000/9/2,7.4,12,16,305,15
1999/9/2,5.7,11,16,340,5
1998/9/2,4.9,11,7,325,5
1997/9/2,7.4,12,13,320,135
1997/9/2,7.4,12,13,320,135
1997/9/2,7.4,12,13,320,135
1997/9/2,7.4,12,13,320,135
1997/9/2,7.4,12,13,320,135
1997/9/2,7.4,12,13,320,135
2006/10/2,4.9,9,18,260,165
2005/10/2,7.8,16,4,335,155
2004/10/2,4.6,15,11,355,155
2003/10/2,8.8,15,9,320,20
2002/10/2,7.5,14,7,295,255
2001/10/2,7.3,11,2,320,160
2000/10/2,8.7,15,11,315,360
1999/10/2,4.3,9,16,345,355
1998/10/2,4.1,11,4,330,160
1997/10/2,6.8,11,9,330,85
1997/10/2,6.8,11,9,330,85
1997/10/2,6.8,11,9,330,85
1997/10/2,6.8,11,9,330,85
1997/10/2,6.8,11,9,330,85
1997/10/2,6.8,11,9,330,85
2006/11/2,3.1,8,13,265,160
2005/11/2,7.2,13,4,335,245
2004/11/2,5.6,12,2,335,220
2003/11/2,8.1,13,2,315,0
2002/11/2,7.9,13,7,300,240
2001/11/2,4.9,10,7,320,260
2000/11/2,7.2,12,7,310,310
1999/11/2,6.7,13,22,290,15
1998/11/2,4.3,12,9,300,165
1997/11/2,5.2,12,4,310,155
1997/11/2,5.2,12,4,310,155
1997/11/2,5.2,12,4,310,155
1997/11/2,5.2,12,4,310,155
1997/11/2,5.2,12,4,310,155
1997/11/2,5.2,12,4,310,155
2006/12/2,3.5,12,16,295,25
2005/12/2,7.8,16,4,340,40
2004/12/2,5.1,16,9,305,355
2003/12/2,9.5,14,7,310,255
2002/12/2,6.5,12,13,305,190
2001/12/2,5.6,13,11,305,240
2000/12/2,8.5,13,18,310,15
1999/12/2,5.7,6,22,360,25
1998/12/2,4.7,12,11,295,185
1997/12/2,9.2,14,2,325,240
1997/12/2,9.2,14,2,325,240
1997/12/2,9.2,14,2,325,240
1997/12/2,9.2,14,2,325,240
1997/12/2,9.2,14,2,325,240
1997/12/2,9.2,14,2,325,240
2006/13/2,5.4,7,11,350,20
2005/13/2,6.1,13,7,335,55
2004/13/2,7.9,14,7,295,315
2003/13/2,8.5,13,16,310,10
2002/13/2,7.2,13,13,310,160
2001/13/2,5.6,12,7,300,250
2000/13/2,9.9,12,20,315,10
1999/13/2,5.3,6,27,360,20
1998/13/2,4.8,5,16,150,160
1997/13/2,7,12,13,320,30
1997/13/2,7,12,13,320,30
1997/13/2,7,12,13,320,30
1997/13/2,7,12,13,320,30
1997/13/2,7,12,13,320,30
1997/13/2,7,12,13,320,30
2006/14/2,10.3,18,16,315,20
2005/14/2,4.4,12,13,340,30
2004/14/2,6.7,13,11,300,355
2003/14/2,8.5,11,27,315,10
2002/14/2,7.1,13,13,300,230
2001/14/2,5.8,12,7,305,340
2000/14/2,8.4,14,13,320,0
1999/14/2,5.9,7,25,355,15
1998/14/2,6.1,5,13,150,175
1997/14/2,7.2,13,11,310,30
1997/14/2,7.2,13,11,310,30
1997/14/2,7.2,13,11,310,30
1997/14/2,7.2,13,11,310,30
1997/14/2,7.2,13,11,310,30
1997/14/2,7.2,13,11,310,30
2006/15/2,10.9,15,7,315,10
2005/15/2,5.6,9,9,350,5
2004/15/2,5.7,11,18,300,15
2003/15/2,11.7,15,22,315,10
2002/15/2,7.3,12,13,315,215
2001/15/2,5.7,10,16,310,15
2000/15/2,8.8,14,16,325,0
1999/15/2,7,8,27,360,15
1998/15/2,5.4,13,11,290,180
1997/15/2,8.2,13,13,325,20
1997/15/2,8.2,13,13,325,20
1997/15/2,8.2,13,13,325,20
1997/15/2,8.2,13,13,325,20
1997/15/2,8.2,13,13,325,20
1997/15/2,8.2,13,13,325,20
2006/16/2,9.7,13,16,320,5
2005/16/2,7.3,12,11,350,345
2004/16/2,5.1,12,4,295,325
2003/16/2,8.7,13,22,310,20
2002/16/2,7.3,10,22,325,205
2001/16/2,7.6,13,25,305,25
2000/16/2,7,12,11,320,5
1999/16/2,5.4,7,20,0,35
1998/16/2,5,11,2,300,225
1997/16/2,10,13,20,320,30
1997/16/2,10,13,20,320,30
1997/16/2,10,13,20,320,30
1997/16/2,10,13,20,320,30
1997/16/2,10,13,20,320,30
1997/16/2,10,13,20,320,30
2006/17/2,10.9,16,16,325,5
2005/17/2,6.3,10,13,345,0
2004/17/2,4.1,11,7,295,165
2003/17/2,6.3,12,11,310,10
2002/17/2,7,12,9,300,245
2001/17/2,7.4,12,18,310,20
2000/17/2,8.7,16,18,335,10
1999/17/2,4.2,12,16,315,30
1998/17/2,4.4,10,9,310,20
1997/17/2,13.5,17,20,320,25
1997/17/2,13.5,17,20,320,25
1997/17/2,13.5,17,20,320,25
1997/17/2,13.5,17,20,320,25
1997/17/2,13.5,17,20,320,25
1997/17/2,13.5,17,20,320,25
2006/18/2,14.1,15,18,325,10
2005/18/2,5.9,8,13,355,20
2004/18/2,4.9,5,20,165,165
2003/18/2,8.2,14,7,300,270
2002/18/2,8.4,8,13,355,355
2001/18/2,5.2,11,7,315,40
2000/18/2,13,16,7,335,325
1999/18/2,4.4,10,16,325,25
1998/18/2,4.7,9,9,320,20
1997/18/2,12.6,14,18,325,25
1997/18/2,12.6,14,18,325,25
1997/18/2,12.6,14,18,325,25
1997/18/2,12.6,14,18,325,25
1997/18/2,12.6,14,18,325,25
1997/18/2,12.6,14,18,325,25
2006/19/2,13.7,15,16,325,350
2005/19/2,5.5,9,7,345,10
2004/19/2,3.8,4,16,195,200
2003/19/2,9.4,14,16,300,220
2002/19/2,7.6,8,22,355,25
2001/19/2,4.8,11,11,315,355
2000/19/2,8.8,13,7,335,310
1999/19/2,4,8,11,340,15
1998/19/2,4.8,14,13,295,200
1997/19/2,11.8,17,4,325,350
1997/19/2,11.8,17,4,325,350
1997/19/2,11.8,17,4,325,350
1997/19/2,11.8,17,4,325,350
1997/19/2,11.8,17,4,325,350
1997/19/2,11.8,17,4,325,350
2006/20/2,15,13,25,325,20
2005/20/2,4.6,11,9,320,15
